path,dog_detected,best_confidence,dog_frame_count,total_frames_checked
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-06-20.mp4,FALSE,0,0,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-07-16.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-07-28.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-13-29.mp4,FALSE,0,0,264
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-17-40.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-18-05.mp4,FALSE,0,0,112
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-19-09.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-19-26.mp4,TRUE,0.9,39,124
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-21-49.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-22-09.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-22-38.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-23-15.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-24-26.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-25-01.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-25-32.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-26-25.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-27-23.mp4,FALSE,0,0,168
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-30-18.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-31-38.mp4,TRUE,0.836,32,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-32-30.mp4,TRUE,0.882,29,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-33-34.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-33-51.mp4,FALSE,0,0,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-34-28.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-36-01.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-37-30.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-38-28.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-38-51.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-40-25.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-40-55.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-42-47.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-43-33.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-44-02.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-46-14.mp4,TRUE,0.831,5,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-46-46.mp4,TRUE,0.849,29,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-50-27.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-50-55.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-51-15.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-54-10.mp4,FALSE,0,0,76
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-55-15.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-55-37.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-57-08.mp4,FALSE,0,0,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-57-58.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-58-53.mp4,FALSE,0,0,76
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 12-59-56.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-00-18.mp4,FALSE,0,0,30
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-00-31.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-01-43.mp4,TRUE,0.813,7,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-02-24.mp4,TRUE,0.846,12,88
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-03-45.mp4,TRUE,0.899,9,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-06-31.mp4,TRUE,0.531,1,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-07-22.mp4,TRUE,0.768,26,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-07-39.mp4,TRUE,0.537,5,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-08-04.mp4,TRUE,0.856,53,104
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-08-53.mp4,TRUE,0.61,10,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-09-43.mp4,TRUE,0.858,12,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-11-17.mp4,TRUE,0.892,29,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-16-21.mp4,TRUE,0.754,3,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-17-07.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-17-23.mp4,TRUE,0.675,4,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-23-50.mp4,TRUE,0.856,14,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-24-26.mp4,TRUE,0.798,5,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-24-57.mp4,TRUE,0.793,7,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-25-49.mp4,TRUE,0.921,34,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-27-01.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 13-27-55.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 15-11-53.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 15-13-58.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 15-50-37.mp4,FALSE,0,0,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 15-51-10.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 15-52-47.mp4,FALSE,0,0,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 16-23-19.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 16-31-23.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-24-20.mp4,FALSE,0,0,96
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-25-55.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-26-35.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-26-57.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-27-25.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-27-53.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-28-10.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-28-59.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-29-18.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-29-50.mp4,FALSE,0,0,108
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-30-45.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-31-24.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-31-56.mp4,FALSE,0,0,88
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-33-28.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-34-57.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-35-15.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 17-42-58.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-07-30.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-08-10.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-08-47.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-09-14.mp4,TRUE,0.566,2,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-11-36.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-12-05.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-21-00.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-21-29.mp4,FALSE,0,0,96
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-23-19.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-24-27.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-24-47.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-25-09.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-26-00.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-26-19.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-26-55.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-28-15.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-28-55.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-29-21.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-30-09.mp4,FALSE,0,0,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-31-09.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-31-45.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-32-40.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-33-46.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-35-02.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-35-15.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-36-44.mp4,FALSE,0,0,92
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-37-35.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-37-59.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-38-25.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-38-53.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 18-40-01.mp4,FALSE,0,0,80
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-15-47.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-18-49.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-35-53.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-36-50.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-37-33.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-38-12.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-38-35.mp4,TRUE,0.756,4,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-39-02.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-39-21.mp4,TRUE,0.735,4,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-40-03.mp4,TRUE,0.869,27,37
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-40-17.mp4,TRUE,0.884,30,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-40-55.mp4,TRUE,0.788,9,42
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-41-48.mp4,FALSE,0,0,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-42-21.mp4,FALSE,0,0,88
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-45-08.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-47-30.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-49-11.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-53-52.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-54-19.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-55-09.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 19-59-19.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 20-01-30.mp4,FALSE,0,0,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 20-02-13.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 20-04-58.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 20-34-30.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 20-37-26.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 20-37-49.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 20-40-35.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 20-42-49.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 20-44-24.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 20-45-56.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 20-53-29.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-02-16.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-02-51.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-05-57.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-12-40.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-16-01.mp4,FALSE,0,0,88
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-17-13.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-21-32.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-23-24.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-23-54.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-27-32.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-28-11.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-28-33.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-30-00.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-36-45.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-41-00.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-41-20.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 21-41-40.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-04-36.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-05-10.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-05-40.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-06-14.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-06-44.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-07-59.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-09-07.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-12-32.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-42-19.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-42-45.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-45-18.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-51-22.mp4,TRUE,0.902,49,92
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-53-25.mp4,TRUE,0.867,32,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-53-46.mp4,TRUE,0.737,11,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-55-15.mp4,FALSE,0,0,56
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-56-07.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-56-29.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-58-09.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-58-58.mp4,TRUE,0.898,20,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 22-59-36.mp4,TRUE,0.852,74,212
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-01-22.mp4,TRUE,0.61,4,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-02-08.mp4,TRUE,0.434,1,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-03-20.mp4,TRUE,0.843,11,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-12-38.mp4,TRUE,0.862,22,54
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-13-01.mp4,TRUE,0.902,26,108
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-14-40.mp4,TRUE,0.889,27,72
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-15-56.mp4,TRUE,0.936,10,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-16-21.mp4,TRUE,0.637,26,58
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-16-46.mp4,TRUE,0.87,33,68
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-17-47.mp4,TRUE,0.404,1,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-24-02.mp4,TRUE,0.899,51,108
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-27-25.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-27-51.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-28-22.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-28-43.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-27\2026-02-27 23-29-22.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 00-50-06.mp4,TRUE,0.787,5,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 00-53-35.mp4,FALSE,0,0,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 00-53-53.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 00-54-12.mp4,FALSE,0,0,64
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 00-58-07.mp4,FALSE,0,0,50
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 00-58-28.mp4,TRUE,0.607,1,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 00-59-25.mp4,TRUE,0.495,1,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-01-30.mp4,FALSE,0,0,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-04-14.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-04-55.mp4,FALSE,0,0,48
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-07-03.mp4,FALSE,0,0,92
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-23-49.mp4,TRUE,0.816,33,54
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-24-12.mp4,TRUE,0.813,27,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-35-12.mp4,TRUE,0.655,3,28
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-48-50.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-57-25.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-57-41.mp4,TRUE,0.791,15,44
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 01-58-03.mp4,TRUE,0.685,16,60
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 10-47-36.mp4,FALSE,0,0,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 10-54-36.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 10-55-49.mp4,TRUE,0.774,2,36
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 10-56-47.mp4,FALSE,0,0,32
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-08-07.mp4,TRUE,0.786,1,52
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-09-14.mp4,TRUE,0.931,12,84
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-10-25.mp4,FALSE,0,0,40
C:\Users\jaysh\TapoVideos\Computer Camera\2026-02-28\2026-02-28 11-11-00.mp4,TRUE,0.787,10,36
